onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.01	4.163	4.163	7.173	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.163	to_hand	poldrack-single-stim	s597	False
7.175	0.1	0.724	7.899	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.724	to_board	poldrack-single-stim	s597	False
7.901	0.1	1.094	8.995	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.094	to_hand	poldrack-single-stim	s597	False
8.996	0.1	0.546	9.542	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.546	to_board	poldrack-single-stim	s597	False
9.543	0.1	1.257	10.8	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.257	to_hand	poldrack-single-stim	s597	False
10.801	0.1	0.617	11.418	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.617	to_board	poldrack-single-stim	s597	False
11.422	1.0	2.5	11.421	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s597	False
13.924	4.368	4.368	18.292	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.368	to_hand	poldrack-single-stim	s597	False
18.292	0.1	0.667	18.959	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.667	to_board	poldrack-single-stim	s597	False
18.961	0.1	0.905	19.866	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.905	to_hand	poldrack-single-stim	s597	False
19.867	0.1	0.51	20.377	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.51	to_board	poldrack-single-stim	s597	False
20.378	0.1	0.688	21.066	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.688	to_hand	poldrack-single-stim	s597	False
21.067	0.1	0.394	21.461	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.394	to_board	poldrack-single-stim	s597	False
21.463	1.0	2.1	21.462	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s597	False
23.565	3.075	3.075	26.64	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	3.075	to_hand	poldrack-single-stim	s597	False
26.641	0.1	0.701	27.342	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.701	to_board	poldrack-single-stim	s597	False
