onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.011	5.942	5.942	8.953	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	5.942	to_hand	poldrack-single-stim	s373	False
8.954	0.1	0.883	9.837	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.883	to_board	poldrack-single-stim	s373	False
9.84	0.1	1.486	11.326	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.486	to_hand	poldrack-single-stim	s373	False
11.327	0.1	0.416	11.743	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.416	to_board	poldrack-single-stim	s373	False
11.745	0.1	1.229	12.974	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.229	to_hand	poldrack-single-stim	s373	False
12.974	0.1	0.597	13.571	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.597	to_board	poldrack-single-stim	s373	False
13.577	1.0	2.5	13.576	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s373	False
16.079	4.281	4.281	20.36	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.281	to_hand	poldrack-single-stim	s373	False
20.36	0.1	0.529	20.889	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.529	to_board	poldrack-single-stim	s373	False
20.891	0.1	0.637	21.528	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.637	to_hand	poldrack-single-stim	s373	False
21.529	0.1	0.585	22.114	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.585	to_board	poldrack-single-stim	s373	False
22.116	0.1	1.217	23.333	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.217	to_hand	poldrack-single-stim	s373	False
23.334	0.1	0.388	23.722	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.388	to_board	poldrack-single-stim	s373	False
23.727	1.0	2.1	23.726	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s373	False
25.829	3.261	3.261	29.09	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	3.261	to_hand	poldrack-single-stim	s373	False
29.091	0.1	0.54	29.631	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.54	to_board	poldrack-single-stim	s373	False
29.634	0.1	1.23	30.864	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.23	to_hand	poldrack-single-stim	s373	False
30.865	0.1	0.308	31.173	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.308	to_board	poldrack-single-stim	s373	False
31.175	0.1	0.562	31.737	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.562	to_hand	poldrack-single-stim	s373	False
31.738	0.1	0.274	32.012	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.274	to_board	poldrack-single-stim	s373	False
32.017	1.0	2.2	32.016	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s373	False
34.218	2.939	2.939	37.157	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.939	to_hand	poldrack-single-stim	s373	False
37.158	0.1	0.573	37.731	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.573	to_board	poldrack-single-stim	s373	False
37.733	0.1	0.897	38.63	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.897	to_hand	poldrack-single-stim	s373	False
38.632	0.1	0.384	39.016	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.384	to_board	poldrack-single-stim	s373	False
39.018	0.1	0.77	39.788	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.77	to_hand	poldrack-single-stim	s373	False
39.79	0.1	0.363	40.153	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.363	to_board	poldrack-single-stim	s373	False
40.158	1.0	2.0	40.157	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s373	False
44.165	5.803	5.803	49.968	1	PA_with_intermediate	test	ward_and_allport	82	0.0	5.803	to_hand	poldrack-single-stim	s373	False
49.969	0.1	0.545	50.514	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.545	to_board	poldrack-single-stim	s373	False
