onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.005	6.787	6.787	9.792	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	6.787	to_hand	poldrack-single-stim	s623	False
9.793	0.1	0.526	10.319	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.526	to_board	poldrack-single-stim	s623	False
10.32	0.1	1.105	11.425	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.105	to_hand	poldrack-single-stim	s623	False
11.427	0.1	0.591	12.018	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.591	to_board	poldrack-single-stim	s623	False
12.019	0.1	1.181	13.2	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.181	to_hand	poldrack-single-stim	s623	False
13.201	0.1	0.342	13.543	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.342	to_board	poldrack-single-stim	s623	False
13.548	1.0	2.5	13.547	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s623	False
16.05	3.27	3.27	19.32	1	UA_with_intermediate	practice	ward_and_allport	71	1.0	3.27	to_hand	poldrack-single-stim	s623	False
19.321	0.1	0.613	19.934	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.613	to_board	poldrack-single-stim	s623	False
19.936	0.1	3.258	23.194	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.258	to_hand	poldrack-single-stim	s623	False
23.195	0.1	3.351	26.546	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	3.351	to_board	poldrack-single-stim	s623	False
26.548	0.1	1.262	27.81	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.262	to_hand	poldrack-single-stim	s623	False
27.811	0.1	0.435	28.246	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.435	to_board	poldrack-single-stim	s623	False
28.248	0.1	1.666	29.914	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.666	to_hand	poldrack-single-stim	s623	False
29.915	0.1	1.392	31.307	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.392	to_board	poldrack-single-stim	s623	False
31.309	0.1	5.574	36.883	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	5.574	to_hand	poldrack-single-stim	s623	False
36.883	0.1	1.266	38.149	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.266	to_board	poldrack-single-stim	s623	False
38.15	0.1	1.104	39.254	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.104	to_hand	poldrack-single-stim	s623	False
39.255	0.1	0.467	39.722	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.467	to_board	poldrack-single-stim	s623	False
39.723	0.1	0.968	40.691	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.968	to_hand	poldrack-single-stim	s623	False
40.692	0.1	0.356	41.048	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.356	to_board	poldrack-single-stim	s623	False
41.05	0.1	5.332	46.382	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	5.332	to_hand	poldrack-single-stim	s623	False
46.383	0.1	0.76	47.143	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.76	to_board	poldrack-single-stim	s623	False
47.146	0.1	1.037	48.183	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.037	to_hand	poldrack-single-stim	s623	False
48.183	0.1	0.456	48.639	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.456	to_board	poldrack-single-stim	s623	False
48.642	0.1	1.634	50.276	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.634	to_hand	poldrack-single-stim	s623	False
50.277	0.1	0.405	50.682	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.405	to_board	poldrack-single-stim	s623	False
50.684	0.1	1.822	52.506	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.822	to_hand	poldrack-single-stim	s623	False
52.507	0.1	1.042	53.549	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.042	to_board	poldrack-single-stim	s623	False
53.552	0.1	0.851	54.403	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.851	to_hand	poldrack-single-stim	s623	False
54.404	0.1	0.728	55.132	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.728	to_board	poldrack-single-stim	s623	False
55.134	1.0	2.1	55.133	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s623	False
57.236	3.058	3.058	60.294	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	3.058	to_hand	poldrack-single-stim	s623	False
60.296	0.1	1.457	61.753	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	1.457	to_board	poldrack-single-stim	s623	False
61.755	0.1	0.874	62.629	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.874	to_hand	poldrack-single-stim	s623	False
