onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.014	5.895	5.895	8.909	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	5.895	to_hand	poldrack-single-stim	s616	False
8.91	0.1	0.563	9.473	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.563	to_board	poldrack-single-stim	s616	False
9.475	0.1	0.838	10.313	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.838	to_hand	poldrack-single-stim	s616	False
10.314	0.1	0.961	11.275	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.961	to_board	poldrack-single-stim	s616	False
11.277	0.1	0.564	11.841	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.564	to_hand	poldrack-single-stim	s616	False
11.842	0.1	0.411	12.253	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.411	to_board	poldrack-single-stim	s616	False
12.258	1.0	2.5	12.257	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s616	False
14.759	7.829	7.829	22.588	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	7.829	to_hand	poldrack-single-stim	s616	False
22.589	0.1	0.335	22.924	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.335	to_board	poldrack-single-stim	s616	False
22.926	0.1	0.693	23.619	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.693	to_hand	poldrack-single-stim	s616	False
23.619	0.1	0.267	23.886	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.267	to_board	poldrack-single-stim	s616	False
23.888	0.1	0.612	24.5	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.612	to_hand	poldrack-single-stim	s616	False
24.5	0.1	0.284	24.784	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.284	to_board	poldrack-single-stim	s616	False
24.79	1.0	2.1	24.789	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s616	False
26.891	9.014	9.014	35.905	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	9.014	to_hand	poldrack-single-stim	s616	False
35.907	0.1	0.253	36.16	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.253	to_board	poldrack-single-stim	s616	False
36.161	0.1	0.355	36.516	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.355	to_hand	poldrack-single-stim	s616	False
36.517	0.1	0.305	36.822	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.305	to_board	poldrack-single-stim	s616	False
36.823	0.1	0.386	37.209	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.386	to_hand	poldrack-single-stim	s616	False
37.211	0.1	0.281	37.492	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.281	to_board	poldrack-single-stim	s616	False
37.496	1.0	2.2	37.495	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s616	False
39.698	6.605	6.605	46.303	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	6.605	to_hand	poldrack-single-stim	s616	False
46.304	0.1	0.344	46.648	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.344	to_board	poldrack-single-stim	s616	False
46.651	0.1	0.434	47.085	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.434	to_hand	poldrack-single-stim	s616	False
47.086	0.1	0.378	47.464	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.378	to_board	poldrack-single-stim	s616	False
47.466	0.1	0.371	47.837	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.371	to_hand	poldrack-single-stim	s616	False
47.838	0.1	0.299	48.137	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.299	to_board	poldrack-single-stim	s616	False
48.144	1.0	2.0	48.143	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s616	False
52.15	10.303	10.303	62.453	1	PA_with_intermediate	test	ward_and_allport	71	0.0	10.303	to_hand	poldrack-single-stim	s616	False
62.453	0.1	0.357	62.81	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.357	to_board	poldrack-single-stim	s616	False
62.811	0.1	0.788	63.599	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.788	to_hand	poldrack-single-stim	s616	False
63.601	0.1	0.319	63.92	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.319	to_board	poldrack-single-stim	s616	False
63.921	0.1	0.807	64.728	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.807	to_hand	poldrack-single-stim	s616	False
64.729	0.1	0.527	65.256	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.527	to_board	poldrack-single-stim	s616	False
65.259	1.0	4.176	65.258	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s616	False
69.436	9.765	9.765	79.201	1	PA_with_intermediate	test	ward_and_allport	89	1.0	9.765	to_hand	poldrack-single-stim	s616	False
79.202	0.1	0.495	79.697	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.495	to_board	poldrack-single-stim	s616	False
79.699	0.1	1.741	81.44	0	PA_with_intermediate	test	ward_and_allport	89	1.0	1.741	to_hand	poldrack-single-stim	s616	False
81.44	0.1	0.44	81.88	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.44	to_board	poldrack-single-stim	s616	False
81.883	0.1	1.269	83.152	0	PA_with_intermediate	test	ward_and_allport	82	1.0	1.269	to_hand	poldrack-single-stim	s616	False
83.153	0.1	0.261	83.414	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.261	to_board	poldrack-single-stim	s616	False
83.419	1.0	3.36	83.418	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s616	False
86.78	18.646	18.646	105.426	1	PA_with_intermediate	test	ward_and_allport	89	2.0	18.646	to_hand	poldrack-single-stim	s616	False
105.427	0.1	0.316	105.743	0	PA_with_intermediate	test	ward_and_allport	71	2.0	0.316	to_board	poldrack-single-stim	s616	False
105.746	0.1	0.881	106.627	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.881	to_hand	poldrack-single-stim	s616	False
106.627	0.1	0.47	107.097	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.47	to_board	poldrack-single-stim	s616	False
107.099	0.1	2.104	109.203	0	PA_with_intermediate	test	ward_and_allport	71	2.0	2.104	to_hand	poldrack-single-stim	s616	False
109.204	0.1	0.307	109.511	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.307	to_board	poldrack-single-stim	s616	False
109.515	1.0	2.0	109.514	0	PA_with_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s616	False
111.517	15.716	15.716	127.233	1	PA_without_intermediate	test	ward_and_allport	89	3.0	15.716	to_hand	poldrack-single-stim	s616	False
127.234	0.1	0.503	127.737	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.503	to_board	poldrack-single-stim	s616	False
127.74	0.1	0.539	128.279	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.539	to_hand	poldrack-single-stim	s616	False
128.279	0.1	0.455	128.734	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.455	to_board	poldrack-single-stim	s616	False
128.736	0.1	0.502	129.238	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.502	to_hand	poldrack-single-stim	s616	False
129.24	0.1	0.361	129.601	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.361	to_board	poldrack-single-stim	s616	False
129.606	1.0	2.408	129.605	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s616	False
132.017	6.577	6.577	138.594	1	PA_with_intermediate	test	ward_and_allport	71	4.0	6.577	to_hand	poldrack-single-stim	s616	False
138.594	0.1	0.264	138.858	0	PA_with_intermediate	test	ward_and_allport	82	4.0	0.264	to_board	poldrack-single-stim	s616	False
138.86	0.1	0.46	139.32	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.46	to_hand	poldrack-single-stim	s616	False
