onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.014	3.666	3.666	6.68	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.666	to_hand	poldrack-single-stim	s621	False
6.681	0.1	0.854	7.535	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.854	to_board	poldrack-single-stim	s621	False
7.536	0.1	4.767	12.303	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	4.767	to_hand	poldrack-single-stim	s621	False
12.305	0.1	2.196	14.501	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	2.196	to_board	poldrack-single-stim	s621	False
14.502	0.1	0.984	15.486	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.984	to_hand	poldrack-single-stim	s621	False
15.487	0.1	0.975	16.462	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.975	to_board	poldrack-single-stim	s621	False
16.464	0.1	0.953	17.417	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.953	to_hand	poldrack-single-stim	s621	False
17.417	0.1	0.78	18.197	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.78	to_board	poldrack-single-stim	s621	False
18.201	1.0	2.5	18.2	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s621	False
20.703	3.605	3.605	24.308	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.605	to_hand	poldrack-single-stim	s621	False
24.309	0.1	0.92	25.229	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.92	to_board	poldrack-single-stim	s621	False
25.231	0.1	1.419	26.65	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.419	to_hand	poldrack-single-stim	s621	False
26.651	0.1	0.372	27.023	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.372	to_board	poldrack-single-stim	s621	False
27.024	0.1	1.285	28.309	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.285	to_hand	poldrack-single-stim	s621	False
28.31	0.1	0.417	28.727	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.417	to_board	poldrack-single-stim	s621	False
