onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.009	2.289	2.289	5.298	1	UA_with_intermediate	practice	ward_and_allport	89	0.0	2.289	to_hand	poldrack-single-stim	s602	False
5.299	0.1	1.886	7.185	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.886	to_board	poldrack-single-stim	s602	False
7.187	0.1	1.008	8.195	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.008	to_hand	poldrack-single-stim	s602	False
8.196	0.1	0.515	8.711	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.515	to_board	poldrack-single-stim	s602	False
8.712	0.1	0.626	9.338	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.626	to_hand	poldrack-single-stim	s602	False
9.34	0.1	0.5	9.84	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.5	to_board	poldrack-single-stim	s602	False
9.841	0.1	2.422	12.263	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.422	to_hand	poldrack-single-stim	s602	False
12.265	0.1	2.292	14.557	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	2.292	to_board	poldrack-single-stim	s602	False
14.559	0.1	1.353	15.912	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.353	to_hand	poldrack-single-stim	s602	False
15.912	0.1	0.724	16.636	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.724	to_board	poldrack-single-stim	s602	False
16.639	0.1	3.118	19.757	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	3.118	to_hand	poldrack-single-stim	s602	False
19.758	0.1	1.499	21.257	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.499	to_board	poldrack-single-stim	s602	False
21.259	0.1	0.866	22.125	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.866	to_hand	poldrack-single-stim	s602	False
22.125	0.1	1.641	23.766	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.641	to_board	poldrack-single-stim	s602	False
23.768	0.1	0.632	24.4	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.632	to_hand	poldrack-single-stim	s602	False
