onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.016	8.124	8.124	11.14	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	8.124	to_hand	poldrack-single-stim	s619	False
11.14	0.1	0.35	11.49	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.35	to_board	poldrack-single-stim	s619	False
11.493	0.1	0.745	12.238	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.745	to_hand	poldrack-single-stim	s619	False
12.239	0.1	0.257	12.496	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.257	to_board	poldrack-single-stim	s619	False
12.497	0.1	0.869	13.366	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.869	to_hand	poldrack-single-stim	s619	False
13.367	0.1	0.554	13.921	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.554	to_board	poldrack-single-stim	s619	False
13.928	1.0	2.5	13.927	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s619	False
16.431	5.248	5.248	21.679	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	5.248	to_hand	poldrack-single-stim	s619	False
21.681	0.1	0.29	21.971	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.29	to_board	poldrack-single-stim	s619	False
21.973	0.1	1.339	23.312	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.339	to_hand	poldrack-single-stim	s619	False
23.314	0.1	0.216	23.53	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.216	to_board	poldrack-single-stim	s619	False
23.531	0.1	0.55	24.081	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.55	to_hand	poldrack-single-stim	s619	False
24.081	0.1	0.183	24.264	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.183	to_board	poldrack-single-stim	s619	False
24.269	1.0	2.1	24.268	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s619	False
26.371	6.756	6.756	33.127	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	6.756	to_hand	poldrack-single-stim	s619	False
33.128	0.1	0.331	33.459	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.331	to_board	poldrack-single-stim	s619	False
33.46	0.1	1.945	35.405	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.945	to_hand	poldrack-single-stim	s619	False
35.407	0.1	0.245	35.652	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.245	to_board	poldrack-single-stim	s619	False
35.653	0.1	1.513	37.166	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.513	to_hand	poldrack-single-stim	s619	False
37.167	0.1	0.322	37.489	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.322	to_board	poldrack-single-stim	s619	False
37.492	1.0	2.2	37.491	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s619	False
39.693	5.304	5.304	44.997	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	5.304	to_hand	poldrack-single-stim	s619	False
44.999	0.1	0.237	45.236	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.237	to_board	poldrack-single-stim	s619	False
45.238	0.1	2.061	47.299	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	2.061	to_hand	poldrack-single-stim	s619	False
47.3	0.1	0.313	47.613	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.313	to_board	poldrack-single-stim	s619	False
47.615	0.1	0.387	48.002	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.387	to_hand	poldrack-single-stim	s619	False
48.003	0.1	0.206	48.209	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.206	to_board	poldrack-single-stim	s619	False
48.215	1.0	2.0	48.214	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s619	False
52.221	5.001	5.001	57.222	1	PA_without_intermediate	test	ward_and_allport	89	0.0	5.001	to_hand	poldrack-single-stim	s619	False
57.224	0.1	0.332	57.556	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.332	to_board	poldrack-single-stim	s619	False
57.557	0.1	2.49	60.047	0	PA_without_intermediate	test	ward_and_allport	89	0.0	2.49	to_hand	poldrack-single-stim	s619	False
60.049	0.1	0.349	60.398	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.349	to_board	poldrack-single-stim	s619	False
60.4	0.1	0.937	61.337	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.937	to_hand	poldrack-single-stim	s619	False
61.338	0.1	0.273	61.611	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.273	to_board	poldrack-single-stim	s619	False
61.617	1.0	3.088	61.616	0	PA_without_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s619	False
64.708	5.937	5.937	70.645	1	PA_with_intermediate	test	ward_and_allport	71	1.0	5.937	to_hand	poldrack-single-stim	s619	False
70.645	0.1	0.286	70.931	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.286	to_board	poldrack-single-stim	s619	False
70.934	0.1	1.473	72.407	0	PA_with_intermediate	test	ward_and_allport	71	1.0	1.473	to_hand	poldrack-single-stim	s619	False
72.408	0.1	0.284	72.692	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.284	to_board	poldrack-single-stim	s619	False
72.694	0.1	2.142	74.836	0	PA_with_intermediate	test	ward_and_allport	89	1.0	2.142	to_hand	poldrack-single-stim	s619	False
74.838	0.1	0.243	75.081	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.243	to_board	poldrack-single-stim	s619	False
75.084	1.0	2.0	75.083	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s619	False
77.086	6.172	6.172	83.258	1	PA_without_intermediate	test	ward_and_allport	71	2.0	6.172	to_hand	poldrack-single-stim	s619	False
83.259	0.1	0.252	83.511	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.252	to_board	poldrack-single-stim	s619	False
83.513	0.1	2.055	85.568	0	PA_without_intermediate	test	ward_and_allport	71	2.0	2.055	to_hand	poldrack-single-stim	s619	False
85.569	0.1	0.21	85.779	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.21	to_board	poldrack-single-stim	s619	False
85.782	0.1	1.244	87.026	0	PA_without_intermediate	test	ward_and_allport	71	2.0	1.244	to_hand	poldrack-single-stim	s619	False
87.027	0.1	0.178	87.205	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.178	to_board	poldrack-single-stim	s619	False
87.207	1.0	2.0	87.206	0	PA_without_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s619	False
89.209	3.743	3.743	92.952	1	PA_without_intermediate	test	ward_and_allport	71	3.0	3.743	to_hand	poldrack-single-stim	s619	False
92.953	0.1	0.851	93.804	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.851	to_board	poldrack-single-stim	s619	False
93.806	0.1	1.368	95.174	0	PA_without_intermediate	test	ward_and_allport	71	3.0	1.368	to_hand	poldrack-single-stim	s619	False
95.176	0.1	0.121	95.297	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.121	to_board	poldrack-single-stim	s619	False
95.3	0.1	1.731	97.031	0	PA_without_intermediate	test	ward_and_allport	71	3.0	1.731	to_hand	poldrack-single-stim	s619	False
97.032	0.1	0.689	97.721	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.689	to_board	poldrack-single-stim	s619	False
97.722	0.1	0.741	98.463	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.741	to_hand	poldrack-single-stim	s619	False
98.464	0.1	0.25	98.714	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.25	to_board	poldrack-single-stim	s619	False
98.721	1.0	2.0	98.72	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s619	False
100.723	4.888	4.888	105.611	1	PA_with_intermediate	test	ward_and_allport	82	4.0	4.888	to_hand	poldrack-single-stim	s619	False
105.613	0.1	0.307	105.92	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.307	to_board	poldrack-single-stim	s619	False
105.923	0.1	2.15	108.073	0	PA_with_intermediate	test	ward_and_allport	82	4.0	2.15	to_hand	poldrack-single-stim	s619	False
108.074	0.1	0.341	108.415	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.341	to_board	poldrack-single-stim	s619	False
108.416	0.1	1.24	109.656	0	PA_with_intermediate	test	ward_and_allport	89	4.0	1.24	to_hand	poldrack-single-stim	s619	False
109.658	0.1	0.246	109.904	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.246	to_board	poldrack-single-stim	s619	False
109.911	1.0	2.544	109.91	0	PA_with_intermediate	test	ward_and_allport	-1	4.0	n/a	feedback	poldrack-single-stim	s619	False
112.457	2.881	2.881	115.338	1	PA_without_intermediate	test	ward_and_allport	71	5.0	2.881	to_hand	poldrack-single-stim	s619	False
115.339	0.1	0.375	115.714	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.375	to_board	poldrack-single-stim	s619	False
115.716	0.1	1.344	117.06	0	PA_without_intermediate	test	ward_and_allport	71	5.0	1.344	to_hand	poldrack-single-stim	s619	False
117.062	0.1	0.261	117.323	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.261	to_board	poldrack-single-stim	s619	False
117.326	0.1	1.108	118.434	0	PA_without_intermediate	test	ward_and_allport	71	5.0	1.108	to_hand	poldrack-single-stim	s619	False
118.434	0.1	0.376	118.81	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.376	to_board	poldrack-single-stim	s619	False
118.817	1.0	2.272	118.816	0	PA_without_intermediate	test	ward_and_allport	-1	5.0	n/a	feedback	poldrack-single-stim	s619	False
121.091	5.077	5.077	126.168	1	PA_with_intermediate	test	ward_and_allport	82	6.0	5.077	to_hand	poldrack-single-stim	s619	False
126.17	0.1	0.296	126.466	0	PA_with_intermediate	test	ward_and_allport	71	6.0	0.296	to_board	poldrack-single-stim	s619	False
126.468	0.1	2.106	128.574	0	PA_with_intermediate	test	ward_and_allport	82	6.0	2.106	to_hand	poldrack-single-stim	s619	False
128.576	0.1	0.252	128.828	0	PA_with_intermediate	test	ward_and_allport	89	6.0	0.252	to_board	poldrack-single-stim	s619	False
128.829	0.1	2.611	131.44	0	PA_with_intermediate	test	ward_and_allport	71	6.0	2.611	to_hand	poldrack-single-stim	s619	False
131.441	0.1	0.25	131.691	0	PA_with_intermediate	test	ward_and_allport	82	6.0	0.25	to_board	poldrack-single-stim	s619	False
131.695	1.0	4.04	131.694	0	PA_with_intermediate	test	ward_and_allport	-1	6.0	n/a	feedback	poldrack-single-stim	s619	False
135.738	5.065	5.065	140.803	1	PA_with_intermediate	test	ward_and_allport	82	7.0	5.065	to_hand	poldrack-single-stim	s619	False
140.804	0.1	0.437	141.241	0	PA_with_intermediate	test	ward_and_allport	89	7.0	0.437	to_board	poldrack-single-stim	s619	False
141.244	0.1	1.846	143.09	0	PA_with_intermediate	test	ward_and_allport	82	7.0	1.846	to_hand	poldrack-single-stim	s619	False
143.091	0.1	0.765	143.856	0	PA_with_intermediate	test	ward_and_allport	89	7.0	0.765	to_board	poldrack-single-stim	s619	False
143.859	0.1	5.006	148.865	0	PA_with_intermediate	test	ward_and_allport	89	7.0	5.006	to_hand	poldrack-single-stim	s619	False
148.866	0.1	1.112	149.978	0	PA_with_intermediate	test	ward_and_allport	71	7.0	1.112	to_board	poldrack-single-stim	s619	False
