onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.011	5.05	5.05	8.061	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	5.05	to_hand	poldrack-single-stim	s598	False
8.063	0.1	0.986	9.049	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.986	to_board	poldrack-single-stim	s598	False
9.051	0.1	0.673	9.724	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.673	to_hand	poldrack-single-stim	s598	False
9.725	0.1	0.542	10.267	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.542	to_board	poldrack-single-stim	s598	False
10.269	0.1	0.674	10.943	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.674	to_hand	poldrack-single-stim	s598	False
10.944	0.1	0.548	11.492	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.548	to_board	poldrack-single-stim	s598	False
11.496	1.0	2.5	11.495	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s598	False
13.998	3.48	3.48	17.478	1	UA_with_intermediate	practice	ward_and_allport	71	1.0	3.48	to_hand	poldrack-single-stim	s598	False
17.479	0.1	3.369	20.848	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	3.369	to_board	poldrack-single-stim	s598	False
20.849	0.1	0.364	21.213	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.364	to_hand	poldrack-single-stim	s598	False
21.215	0.1	0.543	21.758	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.543	to_board	poldrack-single-stim	s598	False
21.76	0.1	0.391	22.151	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.391	to_hand	poldrack-single-stim	s598	False
22.152	0.1	0.365	22.517	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.365	to_board	poldrack-single-stim	s598	False
22.519	0.1	0.747	23.266	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.747	to_hand	poldrack-single-stim	s598	False
23.267	0.1	0.309	23.576	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.309	to_board	poldrack-single-stim	s598	False
23.581	1.0	2.1	23.58	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s598	False
25.685	6.513	6.513	32.198	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	6.513	to_hand	poldrack-single-stim	s598	False
32.199	0.1	0.601	32.8	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.601	to_board	poldrack-single-stim	s598	False
32.802	0.1	0.976	33.778	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.976	to_hand	poldrack-single-stim	s598	False
33.779	0.1	0.427	34.206	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.427	to_board	poldrack-single-stim	s598	False
34.208	0.1	0.919	35.127	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.919	to_hand	poldrack-single-stim	s598	False
35.128	0.1	0.294	35.422	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.294	to_board	poldrack-single-stim	s598	False
35.428	1.0	2.2	35.427	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s598	False
37.63	2.438	2.438	40.068	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.438	to_hand	poldrack-single-stim	s598	False
40.069	0.1	0.533	40.602	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.533	to_board	poldrack-single-stim	s598	False
40.604	0.1	0.634	41.238	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.634	to_hand	poldrack-single-stim	s598	False
41.239	0.1	0.61	41.849	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.61	to_board	poldrack-single-stim	s598	False
41.851	0.1	0.845	42.696	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.845	to_hand	poldrack-single-stim	s598	False
42.697	0.1	0.402	43.099	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.402	to_board	poldrack-single-stim	s598	False
43.104	1.0	2.0	43.103	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s598	False
47.112	8.154	8.154	55.266	1	PA_with_intermediate	test	ward_and_allport	89	0.0	8.154	to_hand	poldrack-single-stim	s598	False
55.267	0.1	0.885	56.152	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.885	to_board	poldrack-single-stim	s598	False
56.154	0.1	2.24	58.394	0	PA_with_intermediate	test	ward_and_allport	89	0.0	2.24	to_hand	poldrack-single-stim	s598	False
58.395	0.1	0.458	58.853	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.458	to_board	poldrack-single-stim	s598	False
58.855	0.1	0.934	59.789	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.934	to_hand	poldrack-single-stim	s598	False
59.79	0.1	0.287	60.077	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.287	to_board	poldrack-single-stim	s598	False
60.084	1.0	2.408	60.083	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s598	False
62.494	3.748	3.748	66.242	1	PA_without_intermediate	test	ward_and_allport	82	1.0	3.748	to_hand	poldrack-single-stim	s598	False
66.243	0.1	0.608	66.851	0	PA_without_intermediate	test	ward_and_allport	71	1.0	0.608	to_board	poldrack-single-stim	s598	False
66.853	0.1	1.52	68.373	0	PA_without_intermediate	test	ward_and_allport	82	1.0	1.52	to_hand	poldrack-single-stim	s598	False
68.375	0.1	0.679	69.054	0	PA_without_intermediate	test	ward_and_allport	89	1.0	0.679	to_board	poldrack-single-stim	s598	False
69.057	0.1	1.132	70.189	0	PA_without_intermediate	test	ward_and_allport	82	1.0	1.132	to_hand	poldrack-single-stim	s598	False
70.19	0.1	0.462	70.652	0	PA_without_intermediate	test	ward_and_allport	71	1.0	0.462	to_board	poldrack-single-stim	s598	False
70.655	1.0	2.68	70.654	0	PA_without_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s598	False
73.337	3.76	3.76	77.097	1	PA_with_intermediate	test	ward_and_allport	89	2.0	3.76	to_hand	poldrack-single-stim	s598	False
77.099	0.1	0.585	77.684	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.585	to_board	poldrack-single-stim	s598	False
77.687	0.1	0.778	78.465	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.778	to_hand	poldrack-single-stim	s598	False
78.466	0.1	0.564	79.03	0	PA_with_intermediate	test	ward_and_allport	71	2.0	0.564	to_board	poldrack-single-stim	s598	False
79.032	0.1	0.611	79.643	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.611	to_hand	poldrack-single-stim	s598	False
79.643	0.1	0.585	80.228	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.585	to_board	poldrack-single-stim	s598	False
80.236	1.0	4.72	80.235	0	PA_with_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s598	False
84.959	2.254	2.254	87.213	1	PA_without_intermediate	test	ward_and_allport	89	3.0	2.254	to_hand	poldrack-single-stim	s598	False
87.214	0.1	0.453	87.667	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.453	to_board	poldrack-single-stim	s598	False
87.669	0.1	0.855	88.524	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.855	to_hand	poldrack-single-stim	s598	False
88.526	0.1	0.467	88.993	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.467	to_board	poldrack-single-stim	s598	False
88.996	0.1	0.705	89.701	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.705	to_hand	poldrack-single-stim	s598	False
89.703	0.1	0.47	90.173	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.47	to_board	poldrack-single-stim	s598	False
