onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.008	4.737	4.737	7.745	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.737	to_hand	poldrack-single-stim	s358	False
7.746	0.1	1.603	9.349	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.603	to_board	poldrack-single-stim	s358	False
9.351	0.1	0.548	9.899	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.548	to_hand	poldrack-single-stim	s358	False
9.9	0.1	0.773	10.673	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.773	to_board	poldrack-single-stim	s358	False
10.673	0.1	1.055	11.728	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.055	to_hand	poldrack-single-stim	s358	False
11.729	0.1	0.49	12.219	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.49	to_board	poldrack-single-stim	s358	False
12.222	1.0	2.5	12.221	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s358	False
14.724	8.03	8.03	22.754	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	8.03	to_hand	poldrack-single-stim	s358	False
22.755	0.1	0.547	23.302	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.547	to_board	poldrack-single-stim	s358	False
23.305	0.1	1.01	24.315	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.01	to_hand	poldrack-single-stim	s358	False
24.315	0.1	0.349	24.664	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.349	to_board	poldrack-single-stim	s358	False
24.666	0.1	0.536	25.202	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.536	to_hand	poldrack-single-stim	s358	False
25.203	0.1	0.313	25.516	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.313	to_board	poldrack-single-stim	s358	False
25.519	1.0	2.1	25.518	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s358	False
27.62	4.796	4.796	32.416	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	4.796	to_hand	poldrack-single-stim	s358	False
32.416	0.1	0.763	33.179	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.763	to_board	poldrack-single-stim	s358	False
33.18	0.1	0.916	34.096	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.916	to_hand	poldrack-single-stim	s358	False
34.097	0.1	0.49	34.587	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.49	to_board	poldrack-single-stim	s358	False
34.59	0.1	0.783	35.373	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.783	to_hand	poldrack-single-stim	s358	False
35.374	0.1	0.25	35.624	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.25	to_board	poldrack-single-stim	s358	False
35.628	1.0	2.2	35.627	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s358	False
37.83	3.907	3.907	41.737	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	3.907	to_hand	poldrack-single-stim	s358	False
41.739	0.1	0.319	42.058	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.319	to_board	poldrack-single-stim	s358	False
42.059	0.1	0.442	42.501	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.442	to_hand	poldrack-single-stim	s358	False
42.502	0.1	0.269	42.771	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.269	to_board	poldrack-single-stim	s358	False
42.774	0.1	0.566	43.34	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.566	to_hand	poldrack-single-stim	s358	False
