onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.01	5.255	5.255	8.265	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	5.255	to_hand	poldrack-single-stim	s648	False
8.267	0.1	1.282	9.549	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.282	to_board	poldrack-single-stim	s648	False
9.552	0.1	1.091	10.643	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.091	to_hand	poldrack-single-stim	s648	False
10.645	0.1	1.164	11.809	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.164	to_board	poldrack-single-stim	s648	False
11.81	0.1	0.87	12.68	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.87	to_hand	poldrack-single-stim	s648	False
12.682	0.1	0.868	13.55	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.868	to_board	poldrack-single-stim	s648	False
13.556	1.0	2.5	13.555	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s648	False
16.058	4.711	4.711	20.769	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.711	to_hand	poldrack-single-stim	s648	False
20.771	0.1	2.946	23.717	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	2.946	to_board	poldrack-single-stim	s648	False
23.718	0.1	1.386	25.104	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.386	to_hand	poldrack-single-stim	s648	False
25.106	0.1	1.009	26.115	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.009	to_board	poldrack-single-stim	s648	False
26.116	0.1	0.86	26.976	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.86	to_hand	poldrack-single-stim	s648	False
26.977	0.1	0.485	27.462	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.485	to_board	poldrack-single-stim	s648	False
27.466	1.0	2.1	27.465	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s648	False
29.568	6.526	6.526	36.094	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	6.526	to_hand	poldrack-single-stim	s648	False
36.094	0.1	1.972	38.066	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	1.972	to_board	poldrack-single-stim	s648	False
38.068	0.1	0.226	38.294	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.226	to_hand	poldrack-single-stim	s648	False
38.295	0.1	1.493	39.788	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	1.493	to_board	poldrack-single-stim	s648	False
39.789	0.1	1.42	41.209	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.42	to_hand	poldrack-single-stim	s648	False
41.211	0.1	0.503	41.714	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.503	to_board	poldrack-single-stim	s648	False
41.717	0.1	2.013	43.73	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	2.013	to_hand	poldrack-single-stim	s648	False
43.732	0.1	0.365	44.097	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.365	to_board	poldrack-single-stim	s648	False
44.101	1.0	2.2	44.1	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s648	False
46.302	5.588	5.588	51.89	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	5.588	to_hand	poldrack-single-stim	s648	False
51.892	0.1	0.901	52.793	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.901	to_board	poldrack-single-stim	s648	False
52.795	0.1	0.826	53.621	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.826	to_hand	poldrack-single-stim	s648	False
53.623	0.1	0.659	54.282	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.659	to_board	poldrack-single-stim	s648	False
54.284	0.1	0.578	54.862	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.578	to_hand	poldrack-single-stim	s648	False
54.863	0.1	0.468	55.331	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.468	to_board	poldrack-single-stim	s648	False
55.334	1.0	2.0	55.333	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s648	False
59.341	4.589	4.589	63.93	1	PA_without_intermediate	test	ward_and_allport	71	0.0	4.589	to_hand	poldrack-single-stim	s648	False
63.931	0.1	0.553	64.484	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.553	to_board	poldrack-single-stim	s648	False
64.486	0.1	0.438	64.924	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.438	to_hand	poldrack-single-stim	s648	False
64.925	0.1	0.481	65.406	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.481	to_board	poldrack-single-stim	s648	False
65.407	0.1	0.574	65.981	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.574	to_hand	poldrack-single-stim	s648	False
65.983	0.1	0.457	66.44	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.457	to_board	poldrack-single-stim	s648	False
