onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.009	4.46	4.46	7.469	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.46	to_hand	poldrack-single-stim	s639	False
7.471	0.1	0.724	8.195	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.724	to_board	poldrack-single-stim	s639	False
8.198	0.1	0.512	8.71	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.512	to_hand	poldrack-single-stim	s639	False
8.712	0.1	0.417	9.129	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.417	to_board	poldrack-single-stim	s639	False
9.131	0.1	0.681	9.812	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.681	to_hand	poldrack-single-stim	s639	False
9.813	0.1	0.535	10.348	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.535	to_board	poldrack-single-stim	s639	False
10.353	1.0	2.5	10.352	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s639	False
12.855	3.216	3.216	16.071	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.216	to_hand	poldrack-single-stim	s639	False
16.073	0.1	0.926	16.999	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.926	to_board	poldrack-single-stim	s639	False
17.0	0.1	0.401	17.401	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.401	to_hand	poldrack-single-stim	s639	False
17.403	0.1	0.325	17.728	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.325	to_board	poldrack-single-stim	s639	False
17.731	0.1	0.571	18.302	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.571	to_hand	poldrack-single-stim	s639	False
18.304	0.1	0.439	18.743	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.439	to_board	poldrack-single-stim	s639	False
18.746	1.0	2.1	18.745	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s639	False
20.847	5.088	5.088	25.935	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	5.088	to_hand	poldrack-single-stim	s639	False
25.937	0.1	1.017	26.954	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	1.017	to_board	poldrack-single-stim	s639	False
26.955	0.1	0.819	27.774	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.819	to_hand	poldrack-single-stim	s639	False
27.775	0.1	0.367	28.142	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.367	to_board	poldrack-single-stim	s639	False
28.144	0.1	0.823	28.967	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.823	to_hand	poldrack-single-stim	s639	False
28.969	0.1	0.357	29.326	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.357	to_board	poldrack-single-stim	s639	False
29.329	1.0	2.2	29.328	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s639	False
31.533	2.844	2.844	34.377	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.844	to_hand	poldrack-single-stim	s639	False
34.378	0.1	0.256	34.634	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.256	to_board	poldrack-single-stim	s639	False
34.636	0.1	1.386	36.022	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	1.386	to_hand	poldrack-single-stim	s639	False
36.023	0.1	0.394	36.417	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.394	to_board	poldrack-single-stim	s639	False
36.419	0.1	0.391	36.81	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.391	to_hand	poldrack-single-stim	s639	False
36.811	0.1	0.309	37.12	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.309	to_board	poldrack-single-stim	s639	False
37.123	1.0	2.0	37.122	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s639	False
41.129	3.669	3.669	44.798	1	PA_with_intermediate	test	ward_and_allport	71	0.0	3.669	to_hand	poldrack-single-stim	s639	False
44.8	0.1	0.44	45.24	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.44	to_board	poldrack-single-stim	s639	False
45.242	0.1	0.422	45.664	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.422	to_hand	poldrack-single-stim	s639	False
