onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.008	4.437	4.437	7.445	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.437	to_hand	poldrack-single-stim	s649	False
7.447	0.1	4.084	11.531	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	4.084	to_board	poldrack-single-stim	s649	False
11.533	0.1	0.906	12.439	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.906	to_hand	poldrack-single-stim	s649	False
12.44	0.1	0.653	13.093	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.653	to_board	poldrack-single-stim	s649	False
13.095	0.1	0.936	14.031	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.936	to_hand	poldrack-single-stim	s649	False
14.032	0.1	0.773	14.805	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.773	to_board	poldrack-single-stim	s649	False
14.812	1.0	2.5	14.811	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s649	False
17.314	3.913	3.913	21.227	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.913	to_hand	poldrack-single-stim	s649	False
21.228	0.1	0.517	21.745	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.517	to_board	poldrack-single-stim	s649	False
21.748	0.1	0.471	22.219	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.471	to_hand	poldrack-single-stim	s649	False
22.221	0.1	1.062	23.283	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.062	to_board	poldrack-single-stim	s649	False
23.285	0.1	0.63	23.915	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.63	to_hand	poldrack-single-stim	s649	False
23.916	0.1	0.364	24.28	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.364	to_board	poldrack-single-stim	s649	False
24.283	1.0	2.1	24.282	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s649	False
26.385	2.672	2.672	29.057	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.672	to_hand	poldrack-single-stim	s649	False
