onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.012	6.889	6.889	9.901	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	6.889	to_hand	poldrack-single-stim	s614	False
9.903	0.1	1.592	11.495	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.592	to_board	poldrack-single-stim	s614	False
11.498	0.1	3.425	14.923	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.425	to_hand	poldrack-single-stim	s614	False
14.925	0.1	13.351	28.276	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	13.351	to_board	poldrack-single-stim	s614	False
28.278	0.1	5.057	33.335	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	5.057	to_hand	poldrack-single-stim	s614	False
33.337	0.1	1.832	35.169	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.832	to_board	poldrack-single-stim	s614	False
35.171	0.1	1.727	36.898	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.727	to_hand	poldrack-single-stim	s614	False
36.9	0.1	1.086	37.986	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.086	to_board	poldrack-single-stim	s614	False
37.989	0.1	1.389	39.378	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.389	to_hand	poldrack-single-stim	s614	False
39.38	0.1	0.626	40.006	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.626	to_board	poldrack-single-stim	s614	False
40.011	1.0	2.5	40.01	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s614	False
42.513	7.989	7.989	50.502	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	7.989	to_hand	poldrack-single-stim	s614	False
50.503	0.1	1.473	51.976	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.473	to_board	poldrack-single-stim	s614	False
51.978	0.1	1.434	53.412	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.434	to_hand	poldrack-single-stim	s614	False
53.413	0.1	1.012	54.425	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.012	to_board	poldrack-single-stim	s614	False
