onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.009	2.598	2.598	5.607	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.598	to_hand	poldrack-single-stim	s615	False
5.609	0.1	1.15	6.759	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.15	to_board	poldrack-single-stim	s615	False
6.762	0.1	0.596	7.358	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.596	to_hand	poldrack-single-stim	s615	False
7.359	0.1	0.474	7.833	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.474	to_board	poldrack-single-stim	s615	False
7.835	0.1	0.978	8.813	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.978	to_hand	poldrack-single-stim	s615	False
8.815	0.1	0.45	9.265	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.45	to_board	poldrack-single-stim	s615	False
9.27	1.0	2.5	9.269	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s615	False
11.773	3.492	3.492	15.265	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.492	to_hand	poldrack-single-stim	s615	False
15.267	0.1	0.886	16.153	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.886	to_board	poldrack-single-stim	s615	False
16.156	0.1	0.52	16.676	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.52	to_hand	poldrack-single-stim	s615	False
16.679	0.1	0.542	17.221	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.542	to_board	poldrack-single-stim	s615	False
17.223	0.1	0.541	17.764	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.541	to_hand	poldrack-single-stim	s615	False
17.766	0.1	0.515	18.281	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.515	to_board	poldrack-single-stim	s615	False
18.284	1.0	2.1	18.283	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s615	False
20.385	2.003	2.003	22.388	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.003	to_hand	poldrack-single-stim	s615	False
22.39	0.1	0.455	22.845	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.455	to_board	poldrack-single-stim	s615	False
22.849	0.1	0.604	23.453	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.604	to_hand	poldrack-single-stim	s615	False
23.455	0.1	0.449	23.904	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.449	to_board	poldrack-single-stim	s615	False
23.905	0.1	0.78	24.685	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.78	to_hand	poldrack-single-stim	s615	False
24.686	0.1	0.358	25.044	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.358	to_board	poldrack-single-stim	s615	False
25.048	1.0	2.2	25.047	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s615	False
27.25	1.364	1.364	28.614	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	1.364	to_hand	poldrack-single-stim	s615	False
28.616	0.1	0.428	29.044	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.428	to_board	poldrack-single-stim	s615	False
29.046	0.1	0.639	29.685	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.639	to_hand	poldrack-single-stim	s615	False
29.686	0.1	0.561	30.247	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.561	to_board	poldrack-single-stim	s615	False
30.249	0.1	0.355	30.604	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.355	to_hand	poldrack-single-stim	s615	False
30.605	0.1	0.41	31.015	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.41	to_board	poldrack-single-stim	s615	False
31.019	1.0	2.0	31.018	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s615	False
35.025	1.454	1.454	36.479	1	PA_without_intermediate	test	ward_and_allport	71	0.0	1.454	to_hand	poldrack-single-stim	s615	False
36.479	0.1	0.538	37.017	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.538	to_board	poldrack-single-stim	s615	False
37.02	0.1	0.561	37.581	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.561	to_hand	poldrack-single-stim	s615	False
37.582	0.1	0.474	38.056	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.474	to_board	poldrack-single-stim	s615	False
38.059	0.1	0.425	38.484	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.425	to_hand	poldrack-single-stim	s615	False
38.486	0.1	0.387	38.873	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.387	to_board	poldrack-single-stim	s615	False
38.875	1.0	3.088	38.874	0	PA_without_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s615	False
41.966	2.294	2.294	44.26	1	PA_with_intermediate	test	ward_and_allport	89	1.0	2.294	to_hand	poldrack-single-stim	s615	False
44.261	0.1	0.683	44.944	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.683	to_board	poldrack-single-stim	s615	False
44.947	0.1	1.131	46.078	0	PA_with_intermediate	test	ward_and_allport	89	1.0	1.131	to_hand	poldrack-single-stim	s615	False
46.079	0.1	0.522	46.601	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.522	to_board	poldrack-single-stim	s615	False
46.604	0.1	0.737	47.341	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.737	to_hand	poldrack-single-stim	s615	False
47.342	0.1	0.385	47.727	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.385	to_board	poldrack-single-stim	s615	False
