onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.011	3.297	3.297	6.308	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.297	to_hand	poldrack-single-stim	s605	False
6.31	0.1	0.663	6.973	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.663	to_board	poldrack-single-stim	s605	False
6.976	0.1	0.739	7.715	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.739	to_hand	poldrack-single-stim	s605	False
7.717	0.1	0.445	8.162	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.445	to_board	poldrack-single-stim	s605	False
8.164	0.1	0.995	9.159	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.995	to_hand	poldrack-single-stim	s605	False
9.161	0.1	0.501	9.662	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.501	to_board	poldrack-single-stim	s605	False
9.668	1.0	2.5	9.667	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s605	False
12.17	3.767	3.767	15.937	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.767	to_hand	poldrack-single-stim	s605	False
15.938	0.1	1.578	17.516	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.578	to_board	poldrack-single-stim	s605	False
17.518	0.1	0.854	18.372	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.854	to_hand	poldrack-single-stim	s605	False
18.373	0.1	0.59	18.963	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.59	to_board	poldrack-single-stim	s605	False
18.964	0.1	0.941	19.905	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.941	to_hand	poldrack-single-stim	s605	False
19.906	0.1	0.391	20.297	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.391	to_board	poldrack-single-stim	s605	False
20.303	1.0	2.1	20.302	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s605	False
22.404	2.338	2.338	24.742	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.338	to_hand	poldrack-single-stim	s605	False
24.743	0.1	0.718	25.461	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.718	to_board	poldrack-single-stim	s605	False
25.464	0.1	1.537	27.001	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.537	to_hand	poldrack-single-stim	s605	False
27.002	0.1	0.815	27.817	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.815	to_board	poldrack-single-stim	s605	False
27.82	0.1	0.552	28.372	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.552	to_hand	poldrack-single-stim	s605	False
28.373	0.1	0.347	28.72	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.347	to_board	poldrack-single-stim	s605	False
28.726	1.0	2.2	28.725	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s605	False
30.928	2.778	2.778	33.706	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.778	to_hand	poldrack-single-stim	s605	False
33.708	0.1	0.404	34.112	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.404	to_board	poldrack-single-stim	s605	False
34.114	0.1	0.949	35.063	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.949	to_hand	poldrack-single-stim	s605	False
35.064	0.1	0.294	35.358	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.294	to_board	poldrack-single-stim	s605	False
35.361	0.1	0.645	36.006	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.645	to_hand	poldrack-single-stim	s605	False
36.007	0.1	0.237	36.244	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.237	to_board	poldrack-single-stim	s605	False
36.248	1.0	2.0	36.247	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s605	False
40.255	5.18	5.18	45.435	1	PA_with_intermediate	test	ward_and_allport	82	0.0	5.18	to_hand	poldrack-single-stim	s605	False
45.437	0.1	0.491	45.928	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.491	to_board	poldrack-single-stim	s605	False
45.93	0.1	0.909	46.839	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.909	to_hand	poldrack-single-stim	s605	False
46.841	0.1	0.429	47.27	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.429	to_board	poldrack-single-stim	s605	False
47.272	0.1	0.977	48.249	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.977	to_hand	poldrack-single-stim	s605	False
48.25	0.1	0.815	49.065	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.815	to_board	poldrack-single-stim	s605	False
