onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.006	6.028	6.028	9.034	1	UA_with_intermediate	practice	ward_and_allport	89	0.0	6.028	to_hand	poldrack-single-stim	s638	False
9.036	0.1	0.634	9.67	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.634	to_board	poldrack-single-stim	s638	False
9.672	0.1	2.122	11.794	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.122	to_hand	poldrack-single-stim	s638	False
11.796	0.1	0.27	12.066	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.27	to_board	poldrack-single-stim	s638	False
12.068	0.1	2.849	14.917	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	2.849	to_hand	poldrack-single-stim	s638	False
14.917	0.1	0.368	15.285	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.368	to_board	poldrack-single-stim	s638	False
15.289	0.1	1.221	16.51	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.221	to_hand	poldrack-single-stim	s638	False
16.511	0.1	0.529	17.04	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.529	to_board	poldrack-single-stim	s638	False
17.043	0.1	0.58	17.623	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.58	to_hand	poldrack-single-stim	s638	False
17.624	0.1	0.577	18.201	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.577	to_board	poldrack-single-stim	s638	False
18.203	0.1	0.689	18.892	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.689	to_hand	poldrack-single-stim	s638	False
18.893	0.1	0.501	19.394	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.501	to_board	poldrack-single-stim	s638	False
19.396	0.1	0.615	20.011	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.615	to_hand	poldrack-single-stim	s638	False
20.012	0.1	0.481	20.493	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.481	to_board	poldrack-single-stim	s638	False
20.496	1.0	2.5	20.495	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s638	False
22.999	2.555	2.555	25.554	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	2.555	to_hand	poldrack-single-stim	s638	False
25.555	0.1	1.16	26.715	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.16	to_board	poldrack-single-stim	s638	False
26.717	0.1	0.794	27.511	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.794	to_hand	poldrack-single-stim	s638	False
27.512	0.1	0.786	28.298	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.786	to_board	poldrack-single-stim	s638	False
28.301	0.1	0.793	29.094	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.793	to_hand	poldrack-single-stim	s638	False
29.096	0.1	0.724	29.82	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.724	to_board	poldrack-single-stim	s638	False
29.824	1.0	2.1	29.823	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s638	False
31.925	2.682	2.682	34.607	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.682	to_hand	poldrack-single-stim	s638	False
34.609	0.1	0.854	35.463	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.854	to_board	poldrack-single-stim	s638	False
