onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.014	3.756	3.756	6.77	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.756	to_hand	poldrack-single-stim	s596	False
6.772	0.1	0.812	7.584	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.812	to_board	poldrack-single-stim	s596	False
7.586	0.1	2.492	10.078	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.492	to_hand	poldrack-single-stim	s596	False
10.079	0.1	2.742	12.821	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.742	to_board	poldrack-single-stim	s596	False
12.823	0.1	1.201	14.024	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	1.201	to_hand	poldrack-single-stim	s596	False
14.025	0.1	1.537	15.562	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.537	to_board	poldrack-single-stim	s596	False
15.564	0.1	1.371	16.935	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.371	to_hand	poldrack-single-stim	s596	False
16.936	0.1	0.795	17.731	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.795	to_board	poldrack-single-stim	s596	False
17.734	0.1	1.705	19.439	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.705	to_hand	poldrack-single-stim	s596	False
19.441	0.1	0.573	20.014	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.573	to_board	poldrack-single-stim	s596	False
20.017	1.0	2.5	20.016	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s596	False
22.518	3.228	3.228	25.746	1	UA_with_intermediate	practice	ward_and_allport	71	1.0	3.228	to_hand	poldrack-single-stim	s596	False
25.746	0.1	1.109	26.855	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.109	to_board	poldrack-single-stim	s596	False
26.856	0.1	0.703	27.559	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.703	to_hand	poldrack-single-stim	s596	False
27.56	0.1	0.961	28.521	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.961	to_board	poldrack-single-stim	s596	False
28.523	0.1	0.637	29.16	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.637	to_hand	poldrack-single-stim	s596	False
