onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.004	3.982	3.185	2.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.181	brief	Q15	s558	False
10.075	3.982	10.074	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	n/a	impulsive_venture	Q39	s558	True
20.369	3.982	24.731	3.0	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.362	future_time	Q31	s558	False
32.16	3.982	36.665	3.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	4.505	brief	Q09	s558	False
41.367	3.982	47.679	1.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	6.312	upps	Q37	s558	False
50.845	3.982	53.359	4.0	survey_medley	forward	I am diligent.	66,89,71,82,77	2.514	grit	Q08	s558	False
60.799	3.982	67.367	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	6.568	grit	Q05	s558	False
72.658	3.982	78.201	1.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	5.543	upps	Q35	s558	False
81.864	3.982	86.299	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	4.435	brief	Q21	s558	False
93.382	3.982	98.119	2.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	4.737	brief	Q18	s558	False
102.384	3.982	108.326	4.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	5.942	future_time	Q25	s558	False
111.521	3.982	116.545	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	5.024	brief	Q10	s558	False
121.136	3.982	126.945	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	5.809	grit	Q06	s558	False
130.75	3.982	140.254	3.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	9.504	upps	Q32	s558	False
141.045	3.982	146.655	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	5.61	grit	Q01	s558	False
151.136	3.982	155.452	2.0	survey_medley	reverse	I have the sense that time is running out.	66,89,71,82,77	4.316	future_time	Q29	s558	False
160.205	3.982	163.916	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	3.711	brief	Q14	s558	False
170.364	3.982	175.139	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	4.775	upps	Q33	s558	False
180.25	3.982	182.846	3.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	2.596	future_time	Q26	s558	False
189.933	3.982	194.819	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	4.886	upps	Q34	s558	False
199.479	3.982	204.1	2.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.621	brief	Q19	s558	False
210.793	3.982	213.019	5.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	2.226	brief	Q12	s558	False
220.407	3.982	223.117	1.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	2.71	upps	Q36	s558	False
229.614	3.982	234.39	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	4.776	future_time	Q23	s558	False
239.16	3.982	244.148	4.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	4.988	future_time	Q24	s558	False
248.638	3.982	252.506	1.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	3.868	brief	Q16	s558	False
257.844	3.982	262.769	2.0	survey_medley	forward	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	4.925	impulsive_venture	Q40	s558	False
267.935	3.982	273.657	3.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	5.722	future_time	Q27	s558	False
278.842	3.982	283.989	4.0	survey_medley	reverse	There are only limited possibilities in my future.	66,89,71,82,77	5.147	future_time	Q30	s558	False
288.728	3.982	296.44	5.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	7.712	brief	Q20	s558	False
297.867	3.982	301.41	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	3.543	brief	Q17	s558	False
308.229	3.982	315.61	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	7.381	brief	Q13	s558	False
317.912	3.982	323.144	2.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	5.232	grit	Q02	s558	False
328.07	3.982	332.882	3.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	4.812	grit	Q04	s558	False
337.276	3.982	341.817	1.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	4.541	grit	Q07	s558	False
348.455	3.982	354.501	2.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	6.046	brief	Q11	s558	False
357.729	3.982	364.957	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	7.228	impulsive_venture	Q38	s558	False
367.343	3.982	371.002	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	3.659	future_time	Q28	s558	False
376.414	3.982	381.458	3.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	5.044	grit	Q03	s558	False
385.416	3.982	391.227	4.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	5.811	future_time	Q22	s558	False
