onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.012	5.065	5.065	8.077	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	5.065	to_hand	poldrack-single-stim	s590	False
8.079	0.1	1.9	9.979	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.9	to_board	poldrack-single-stim	s590	False
9.981	0.1	1.685	11.666	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.685	to_hand	poldrack-single-stim	s590	False
11.668	0.1	0.837	12.505	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.837	to_board	poldrack-single-stim	s590	False
12.506	0.1	0.675	13.181	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.675	to_hand	poldrack-single-stim	s590	False
13.182	0.1	0.493	13.675	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.493	to_board	poldrack-single-stim	s590	False
13.68	1.0	2.5	13.679	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s590	False
16.183	3.79	3.79	19.973	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.79	to_hand	poldrack-single-stim	s590	False
19.975	0.1	1.047	21.022	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.047	to_board	poldrack-single-stim	s590	False
21.024	0.1	0.668	21.692	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.668	to_hand	poldrack-single-stim	s590	False
21.694	0.1	0.477	22.171	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.477	to_board	poldrack-single-stim	s590	False
22.173	0.1	0.778	22.951	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.778	to_hand	poldrack-single-stim	s590	False
22.952	0.1	0.436	23.388	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.436	to_board	poldrack-single-stim	s590	False
23.391	1.0	2.1	23.39	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s590	False
25.494	2.386	2.386	27.88	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.386	to_hand	poldrack-single-stim	s590	False
27.881	0.1	0.617	28.498	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.617	to_board	poldrack-single-stim	s590	False
