onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.007	3.855	3.855	6.862	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.855	to_hand	poldrack-single-stim	s524	False
6.864	0.1	0.419	7.283	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.419	to_board	poldrack-single-stim	s524	False
7.286	0.1	0.679	7.965	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.679	to_hand	poldrack-single-stim	s524	False
7.967	0.1	0.337	8.304	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.337	to_board	poldrack-single-stim	s524	False
8.306	0.1	0.706	9.012	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.706	to_hand	poldrack-single-stim	s524	False
9.014	0.1	0.357	9.371	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.357	to_board	poldrack-single-stim	s524	False
9.374	1.0	2.5	9.373	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s524	False
11.877	2.788	2.788	14.665	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	2.788	to_hand	poldrack-single-stim	s524	False
14.667	0.1	0.307	14.974	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.307	to_board	poldrack-single-stim	s524	False
14.977	0.1	0.328	15.305	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.328	to_hand	poldrack-single-stim	s524	False
15.306	0.1	0.31	15.616	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.31	to_board	poldrack-single-stim	s524	False
15.617	0.1	0.519	16.136	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.519	to_hand	poldrack-single-stim	s524	False
16.138	0.1	0.219	16.357	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.219	to_board	poldrack-single-stim	s524	False
16.359	1.0	2.1	16.358	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s524	False
18.46	2.949	2.949	21.409	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.949	to_hand	poldrack-single-stim	s524	False
21.411	0.1	0.308	21.719	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.308	to_board	poldrack-single-stim	s524	False
21.724	0.1	0.311	22.035	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.311	to_hand	poldrack-single-stim	s524	False
22.035	0.1	0.316	22.351	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.316	to_board	poldrack-single-stim	s524	False
22.353	0.1	0.334	22.687	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.334	to_hand	poldrack-single-stim	s524	False
22.688	0.1	0.326	23.014	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.326	to_board	poldrack-single-stim	s524	False
23.017	1.0	2.2	23.016	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s524	False
25.219	3.156	3.156	28.375	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	3.156	to_hand	poldrack-single-stim	s524	False
28.375	0.1	0.299	28.674	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.299	to_board	poldrack-single-stim	s524	False
28.676	0.1	0.32	28.996	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.32	to_hand	poldrack-single-stim	s524	False
28.997	0.1	0.269	29.266	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.269	to_board	poldrack-single-stim	s524	False
29.268	0.1	0.255	29.523	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.255	to_hand	poldrack-single-stim	s524	False
29.525	0.1	0.269	29.794	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.269	to_board	poldrack-single-stim	s524	False
29.797	1.0	2.0	29.796	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s524	False
33.802	4.077	4.077	37.879	1	PA_with_intermediate	test	ward_and_allport	89	0.0	4.077	to_hand	poldrack-single-stim	s524	False
37.881	0.1	0.285	38.166	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.285	to_board	poldrack-single-stim	s524	False
38.168	0.1	1.09	39.258	0	PA_with_intermediate	test	ward_and_allport	89	0.0	1.09	to_hand	poldrack-single-stim	s524	False
39.259	0.1	0.275	39.534	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.275	to_board	poldrack-single-stim	s524	False
39.536	0.1	0.591	40.127	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.591	to_hand	poldrack-single-stim	s524	False
40.128	0.1	0.234	40.362	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.234	to_board	poldrack-single-stim	s524	False
40.365	1.0	4.176	40.364	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s524	False
44.544	3.13	3.13	47.674	1	PA_with_intermediate	test	ward_and_allport	71	1.0	3.13	to_hand	poldrack-single-stim	s524	False
47.676	0.1	0.332	48.008	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.332	to_board	poldrack-single-stim	s524	False
48.011	0.1	0.496	48.507	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.496	to_hand	poldrack-single-stim	s524	False
48.508	0.1	0.492	49.0	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.492	to_board	poldrack-single-stim	s524	False
49.003	0.1	0.293	49.296	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.293	to_hand	poldrack-single-stim	s524	False
49.297	0.1	0.273	49.57	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.273	to_board	poldrack-single-stim	s524	False
49.573	1.0	3.36	49.572	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s524	False
52.937	3.134	3.134	56.071	1	PA_with_intermediate	test	ward_and_allport	71	2.0	3.134	to_hand	poldrack-single-stim	s524	False
56.071	0.1	0.316	56.387	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.316	to_board	poldrack-single-stim	s524	False
56.39	0.1	0.314	56.704	0	PA_with_intermediate	test	ward_and_allport	71	2.0	0.314	to_hand	poldrack-single-stim	s524	False
56.706	0.1	0.286	56.992	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.286	to_board	poldrack-single-stim	s524	False
56.994	0.1	0.322	57.316	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.322	to_hand	poldrack-single-stim	s524	False
57.317	0.1	0.274	57.591	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.274	to_board	poldrack-single-stim	s524	False
57.595	1.0	2.0	57.594	0	PA_with_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s524	False
59.598	3.032	3.032	62.63	1	PA_without_intermediate	test	ward_and_allport	89	3.0	3.032	to_hand	poldrack-single-stim	s524	False
62.631	0.1	0.317	62.948	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.317	to_board	poldrack-single-stim	s524	False
62.951	0.1	0.304	63.255	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.304	to_hand	poldrack-single-stim	s524	False
63.256	0.1	0.304	63.56	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.304	to_board	poldrack-single-stim	s524	False
63.563	0.1	0.307	63.87	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.307	to_hand	poldrack-single-stim	s524	False
63.871	0.1	0.295	64.166	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.295	to_board	poldrack-single-stim	s524	False
64.17	1.0	2.408	64.169	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s524	False
66.581	4.038	4.038	70.619	1	PA_with_intermediate	test	ward_and_allport	71	4.0	4.038	to_hand	poldrack-single-stim	s524	False
70.621	0.1	0.269	70.89	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.269	to_board	poldrack-single-stim	s524	False
70.893	0.1	0.326	71.219	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.326	to_hand	poldrack-single-stim	s524	False
71.22	0.1	0.316	71.536	0	PA_with_intermediate	test	ward_and_allport	82	4.0	0.316	to_board	poldrack-single-stim	s524	False
71.539	0.1	0.294	71.833	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.294	to_hand	poldrack-single-stim	s524	False
71.834	0.1	0.27	72.104	0	PA_with_intermediate	test	ward_and_allport	71	4.0	0.27	to_board	poldrack-single-stim	s524	False
72.109	1.0	2.816	72.108	0	PA_with_intermediate	test	ward_and_allport	-1	4.0	n/a	feedback	poldrack-single-stim	s524	False
74.927	3.114	3.114	78.041	1	PA_without_intermediate	test	ward_and_allport	89	5.0	3.114	to_hand	poldrack-single-stim	s524	False
78.043	0.1	0.277	78.32	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.277	to_board	poldrack-single-stim	s524	False
78.324	0.1	0.285	78.609	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.285	to_hand	poldrack-single-stim	s524	False
78.61	0.1	0.269	78.879	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.269	to_board	poldrack-single-stim	s524	False
78.882	0.1	0.283	79.165	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.283	to_hand	poldrack-single-stim	s524	False
79.167	0.1	0.435	79.602	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.435	to_board	poldrack-single-stim	s524	False
79.606	1.0	3.088	79.605	0	PA_without_intermediate	test	ward_and_allport	-1	5.0	n/a	feedback	poldrack-single-stim	s524	False
82.697	3.139	3.139	85.836	1	PA_without_intermediate	test	ward_and_allport	82	6.0	3.139	to_hand	poldrack-single-stim	s524	False
85.838	0.1	0.297	86.135	0	PA_without_intermediate	test	ward_and_allport	71	6.0	0.297	to_board	poldrack-single-stim	s524	False
86.138	0.1	0.295	86.433	0	PA_without_intermediate	test	ward_and_allport	82	6.0	0.295	to_hand	poldrack-single-stim	s524	False
86.434	0.1	0.281	86.715	0	PA_without_intermediate	test	ward_and_allport	89	6.0	0.281	to_board	poldrack-single-stim	s524	False
86.719	0.1	0.361	87.08	0	PA_without_intermediate	test	ward_and_allport	82	6.0	0.361	to_hand	poldrack-single-stim	s524	False
87.081	0.1	0.829	87.91	0	PA_without_intermediate	test	ward_and_allport	71	6.0	0.829	to_board	poldrack-single-stim	s524	False
87.914	1.0	2.136	87.913	0	PA_without_intermediate	test	ward_and_allport	-1	6.0	n/a	feedback	poldrack-single-stim	s524	False
90.054	2.603	2.603	92.657	1	PA_without_intermediate	test	ward_and_allport	71	7.0	2.603	to_hand	poldrack-single-stim	s524	False
92.659	0.1	0.246	92.905	0	PA_without_intermediate	test	ward_and_allport	89	7.0	0.246	to_board	poldrack-single-stim	s524	False
92.909	0.1	0.263	93.172	0	PA_without_intermediate	test	ward_and_allport	71	7.0	0.263	to_hand	poldrack-single-stim	s524	False
93.173	0.1	0.277	93.45	0	PA_without_intermediate	test	ward_and_allport	89	7.0	0.277	to_board	poldrack-single-stim	s524	False
93.454	0.1	0.28	93.734	0	PA_without_intermediate	test	ward_and_allport	71	7.0	0.28	to_hand	poldrack-single-stim	s524	False
93.735	0.1	0.254	93.989	0	PA_without_intermediate	test	ward_and_allport	82	7.0	0.254	to_board	poldrack-single-stim	s524	False
93.994	1.0	7.168	93.993	0	PA_without_intermediate	test	ward_and_allport	-1	7.0	n/a	feedback	poldrack-single-stim	s524	False
101.166	3.218	3.218	104.384	1	PA_without_intermediate	test	ward_and_allport	82	8.0	3.218	to_hand	poldrack-single-stim	s524	False
104.386	0.1	0.302	104.688	0	PA_without_intermediate	test	ward_and_allport	89	8.0	0.302	to_board	poldrack-single-stim	s524	False
104.692	0.1	0.259	104.951	0	PA_without_intermediate	test	ward_and_allport	82	8.0	0.259	to_hand	poldrack-single-stim	s524	False
104.952	0.1	0.267	105.219	0	PA_without_intermediate	test	ward_and_allport	89	8.0	0.267	to_board	poldrack-single-stim	s524	False
105.223	0.1	0.275	105.498	0	PA_without_intermediate	test	ward_and_allport	82	8.0	0.275	to_hand	poldrack-single-stim	s524	False
105.5	0.1	0.238	105.738	0	PA_without_intermediate	test	ward_and_allport	71	8.0	0.238	to_board	poldrack-single-stim	s524	False
105.742	1.0	2.816	105.741	0	PA_without_intermediate	test	ward_and_allport	-1	8.0	n/a	feedback	poldrack-single-stim	s524	False
108.562	2.889	2.889	111.451	1	PA_with_intermediate	test	ward_and_allport	71	9.0	2.889	to_hand	poldrack-single-stim	s524	False
111.452	0.1	0.253	111.705	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.253	to_board	poldrack-single-stim	s524	False
111.708	0.1	0.275	111.983	0	PA_with_intermediate	test	ward_and_allport	71	9.0	0.275	to_hand	poldrack-single-stim	s524	False
111.984	0.1	0.264	112.248	0	PA_with_intermediate	test	ward_and_allport	82	9.0	0.264	to_board	poldrack-single-stim	s524	False
112.252	0.1	0.235	112.487	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.235	to_hand	poldrack-single-stim	s524	False
112.488	0.1	0.256	112.744	0	PA_with_intermediate	test	ward_and_allport	82	9.0	0.256	to_board	poldrack-single-stim	s524	False
112.749	1.0	2.952	112.748	0	PA_with_intermediate	test	ward_and_allport	-1	9.0	n/a	feedback	poldrack-single-stim	s524	False
115.705	3.203	3.203	118.908	1	PA_with_intermediate	test	ward_and_allport	82	10.0	3.203	to_hand	poldrack-single-stim	s524	False
118.909	0.1	0.291	119.2	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.291	to_board	poldrack-single-stim	s524	False
119.206	0.1	0.274	119.48	0	PA_with_intermediate	test	ward_and_allport	82	10.0	0.274	to_hand	poldrack-single-stim	s524	False
119.481	0.1	0.27	119.751	0	PA_with_intermediate	test	ward_and_allport	89	10.0	0.27	to_board	poldrack-single-stim	s524	False
119.756	0.1	0.3	120.056	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.3	to_hand	poldrack-single-stim	s524	False
120.057	0.1	0.322	120.379	0	PA_with_intermediate	test	ward_and_allport	89	10.0	0.322	to_board	poldrack-single-stim	s524	False
120.384	1.0	2.136	120.383	0	PA_with_intermediate	test	ward_and_allport	-1	10.0	n/a	feedback	poldrack-single-stim	s524	False
122.525	3.849	3.849	126.374	1	PA_without_intermediate	test	ward_and_allport	71	11.0	3.849	to_hand	poldrack-single-stim	s524	False
126.376	0.1	0.266	126.642	0	PA_without_intermediate	test	ward_and_allport	89	11.0	0.266	to_board	poldrack-single-stim	s524	False
126.648	0.1	0.252	126.9	0	PA_without_intermediate	test	ward_and_allport	71	11.0	0.252	to_hand	poldrack-single-stim	s524	False
126.902	0.1	0.255	127.157	0	PA_without_intermediate	test	ward_and_allport	82	11.0	0.255	to_board	poldrack-single-stim	s524	False
127.163	0.1	0.262	127.425	0	PA_without_intermediate	test	ward_and_allport	71	11.0	0.262	to_hand	poldrack-single-stim	s524	False
127.427	0.1	0.239	127.666	0	PA_without_intermediate	test	ward_and_allport	89	11.0	0.239	to_board	poldrack-single-stim	s524	False
127.672	1.0	2.68	127.671	0	PA_without_intermediate	test	ward_and_allport	-1	11.0	n/a	feedback	poldrack-single-stim	s524	False
130.357	2.801	2.801	133.158	1	PA_without_intermediate	test	ward_and_allport	82	12.0	2.801	to_hand	poldrack-single-stim	s524	False
133.16	0.1	0.243	133.403	0	PA_without_intermediate	test	ward_and_allport	89	12.0	0.243	to_board	poldrack-single-stim	s524	False
133.409	0.1	0.304	133.713	0	PA_without_intermediate	test	ward_and_allport	82	12.0	0.304	to_hand	poldrack-single-stim	s524	False
133.714	0.1	0.252	133.966	0	PA_without_intermediate	test	ward_and_allport	71	12.0	0.252	to_board	poldrack-single-stim	s524	False
133.972	0.1	0.313	134.285	0	PA_without_intermediate	test	ward_and_allport	82	12.0	0.313	to_hand	poldrack-single-stim	s524	False
134.287	0.1	0.249	134.536	0	PA_without_intermediate	test	ward_and_allport	89	12.0	0.249	to_board	poldrack-single-stim	s524	False
134.542	1.0	3.088	134.541	0	PA_without_intermediate	test	ward_and_allport	-1	12.0	n/a	feedback	poldrack-single-stim	s524	False
137.635	3.05	3.05	140.685	1	PA_with_intermediate	test	ward_and_allport	71	13.0	3.05	to_hand	poldrack-single-stim	s524	False
140.686	0.1	0.476	141.162	0	PA_with_intermediate	test	ward_and_allport	82	13.0	0.476	to_board	poldrack-single-stim	s524	False
141.167	0.1	0.302	141.469	0	PA_with_intermediate	test	ward_and_allport	71	13.0	0.302	to_hand	poldrack-single-stim	s524	False
141.471	0.1	0.247	141.718	0	PA_with_intermediate	test	ward_and_allport	89	13.0	0.247	to_board	poldrack-single-stim	s524	False
141.724	0.1	0.256	141.98	0	PA_with_intermediate	test	ward_and_allport	82	13.0	0.256	to_hand	poldrack-single-stim	s524	False
141.983	0.1	0.225	142.208	0	PA_with_intermediate	test	ward_and_allport	71	13.0	0.225	to_board	poldrack-single-stim	s524	False
142.213	1.0	2.0	142.212	0	PA_with_intermediate	test	ward_and_allport	-1	13.0	n/a	feedback	poldrack-single-stim	s524	False
144.218	2.775	2.775	146.993	1	PA_without_intermediate	test	ward_and_allport	71	14.0	2.775	to_hand	poldrack-single-stim	s524	False
