onset	duration	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.015	6.283	6.283	9.298	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	6.283	to_hand	poldrack-single-stim	s640	False
9.3	0.1	1.149	10.449	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.149	to_board	poldrack-single-stim	s640	False
10.451	0.1	0.922	11.373	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.922	to_hand	poldrack-single-stim	s640	False
11.375	0.1	0.506	11.881	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.506	to_board	poldrack-single-stim	s640	False
11.884	0.1	0.903	12.787	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.903	to_hand	poldrack-single-stim	s640	False
12.789	0.1	0.321	13.11	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.321	to_board	poldrack-single-stim	s640	False
13.12	1.0	2.5	13.119	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s640	False
15.622	4.145	4.145	19.767	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.145	to_hand	poldrack-single-stim	s640	False
19.769	0.1	1.187	20.956	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.187	to_board	poldrack-single-stim	s640	False
20.957	0.1	0.766	21.723	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.766	to_hand	poldrack-single-stim	s640	False
21.726	0.1	0.827	22.553	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.827	to_board	poldrack-single-stim	s640	False
22.554	0.1	0.386	22.94	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.386	to_hand	poldrack-single-stim	s640	False
22.941	0.1	0.301	23.242	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.301	to_board	poldrack-single-stim	s640	False
23.249	1.0	2.1	23.248	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s640	False
25.351	2.995	2.995	28.346	1	UA_without_intermediate	practice	ward_and_allport	71	2.0	2.995	to_hand	poldrack-single-stim	s640	False
28.347	0.1	0.705	29.052	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.705	to_board	poldrack-single-stim	s640	False
29.053	0.1	0.479	29.532	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.479	to_hand	poldrack-single-stim	s640	False
29.534	0.1	0.321	29.855	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.321	to_board	poldrack-single-stim	s640	False
